annual_return,annual_volatility,sharpe,weight_SPY,weight_EFA,weight_TLT,weight_LQD,weight_GLD,weight_USO,weight_UUP,weight_BTC-USD
0.09799311952200576,0.09275600411101026,0.679127137113579,0.3544951105879769,0.021734486331079845,0.04460327273723039,0.2075164958581881,0.08487162829224003,0.13907368944521648,0.14221432771907097,0.005490989028997399
0.10865686522974499,0.1402284181846042,0.5252634678712496,0.1670444056115808,0.3070526696058567,0.051824218369728364,0.03127021497502943,0.1719040292760994,0.04058934066426845,0.07369402347856746,0.1566210980188695
0.0718156678507528,0.09893621979343627,0.3721151659889401,0.06238126513498454,0.2788820733370548,0.16556804666335306,0.14864084390795324,0.2556848402431942,0.0021169035734269954,0.054062984538420664,0.0326630426016124
0.09222290563913935,0.0955893262620527,0.5986327959072125,0.09552575257356992,0.12272519612122573,0.07483079625927308,0.17331292111534066,0.10259226397271519,0.16304934917694444,0.18917757047751796,0.07878615030341299
0.09679252081833942,0.12156402281733973,0.5083125696752231,0.14029778854709174,0.17003007263597328,0.2252552465277333,0.03321177146845037,0.1434491907243718,0.19839488032860392,0.006892085928540625,0.08246896383923498
0.053614562101697266,0.07309688261157384,0.254656032331944,0.10201026952850084,0.03193648274068008,0.19727497457424528,0.1389801622317933,0.020360937757484335,0.0640379015639599,0.35978262616781215,0.08561664543552427
0.10000944757340183,0.13188995482959034,0.4929067392387683,0.2062195394206961,0.35878020056684584,0.0859877487964238,0.0140767120685658,0.035979497205777415,0.09620456036738938,0.08510312430793764,0.11764861726636405
0.0918353311805583,0.08495708342510078,0.668988728063682,0.09320917513632186,0.10746184131040463,0.07536463674669479,0.20217993003497742,0.2555287414207238,0.09224790185407128,0.13759627861024523,0.036411494886560994
0.04306330803575384,0.09902710607936194,0.08142526177925233,0.024866496380032223,0.14510701307882232,0.4465769337144549,0.02758720358826085,0.07552441085323938,0.17208775256126538,0.09901230522930153,0.009237884594623472
0.10851938889243365,0.12080492550337842,0.6085793984482661,0.4611967870071149,0.08625012229034151,0.03242438952860343,0.05524559727149501,0.00327029044372502,0.08935778394884886,0.18267723317944895,0.08957779633042239
0.08750848352866236,0.07703361153147534,0.6816308165327001,0.12172457594812404,0.05537212652896289,0.11941813773932523,0.05795474983170849,0.08381244071837493,0.15759178574043686,0.3600197770432707,0.04410640644979676
0.12603631005761157,0.21526154186887972,0.42291023871353517,0.2740054331316997,0.00891135031743418,0.07225694810669456,0.0558737149092559,0.06862764688563039,0.14689724617470162,0.03927652204995915,0.33415113842462446
0.06854975335095002,0.08151094252618235,0.4115981524833112,0.08400027052675871,0.15465580887994274,0.0940908171956078,0.07797564014514884,0.06086140738555149,0.0025786218348130487,0.415634151048554,0.11020328298362356
0.07885319744600078,0.10856891044477368,0.4039203973434716,0.21049139373210352,0.30841575877018595,0.11815241437996726,0.03654526191550623,0.04836787306654762,0.007601429805503632,0.18077339406234932,0.08965247426783628
0.08426915499313356,0.1120377561846321,0.4397549243305148,0.30719680175061914,0.27091615523179835,0.004589713221369259,0.19731898838902248,0.016320071564678847,0.008545089389196193,0.12706419374181382,0.06804898671150178
0.07274030292818302,0.10092176700821286,0.3739560260088567,0.2049275090285668,0.42542153878971956,0.07156141131881272,0.12015065075759801,0.00040664562720896117,0.030065508768615405,0.14584101562137514,0.0016257200881036522
0.1164597160245282,0.13891114823887435,0.5864159720604171,0.10318681518919486,0.09774065632894811,0.009581587201278255,0.2560208764381899,0.142932580478794,0.2360065391874336,0.01636572363877564,0.13816522153738559
